948,607897
949,604621
950,600873
951,602486
952,606558
953,600534
954,605418
955,609836
956,602029
957,609927
958,603270
959,600658
960,601026
961,600056
962,600636
963,604432
964,601106
965,602735
966,601257
967,600408
968,599842
969,610034
970,606368
971,607599
972,608257
973,609888
974,604241
975,605723
976,596961
977,603366
978,601014
979,602931
980,601057
981,606375
982,604962
983,602782
984,604834
985,601315
986,598318
987,595754
988,600539
989,596832
990,602828
991,603653
992,596795
993,596873
994,601737
995,604781
996,607104
997,602020
998,600951
999,606801
1000,598710
